Knot,Grid ID,tb,r,Parents
14n16364,T1188,-21,-4,S976
14n16364,T1187,-21,-2,"S975, S976"
14n16364,T1189,-21,0,S975
14n16364,T1191,-21,2,"S978, S977"
14n16364,T1192,-21,4,S978
m14n16364,T2674,7,-2,S2141
m14n16364,T2675,7,0,"S2142, S2141"
m14n16364,T2676,7,2,S2142
14n17954,T1193,-7,-2,S979
14n17954,T1194,-7,0,"S979, S980"
14n17954,T1195,-7,2,S980
14n21069,T1196,-13,-2,S981
14n21069,T1197,-13,0,"S982, S981"
14n21069,T1198,-13,2,S982
m14n21069,T2677,-1,-2,S2143
m14n21069,T2678,-1,0,"S2143, S2144"
m14n21069,T2679,-1,2,S2144
14n21152,T1199,-13,-2,S983
14n21152,T1200,-13,-2,S984
14n21152,T1201,-13,0,"S984, S986"
14n21152,T1202,-13,0,"S985, S983"
14n21152,T1203,-13,2,S985
14n21152,T1204,-13,2,S986
m14n21152,T2680,-1,-2,S2146
m14n21152,T2681,-1,-2,S2145
m14n21152,T2682,-1,0,"S2147, S2145"
m14n21152,T2683,-1,0,"S2148, S2146"
m14n21152,T2684,-1,2,S2148
m14n21152,T2685,-1,2,S2147
14n21419,T1205,-13,-2,S988
14n21419,T1206,-13,-2,S987
14n21419,T1207,-13,0,"S989, S987"
14n21419,T1208,-13,0,"S990, S988"
14n21419,T1209,-13,2,S989
14n21419,T1210,-13,2,S990
m14n21419,T2686,-1,-2,S2149
m14n21419,T2687,-1,-2,S2150
m14n21419,T2688,-1,0,"S2151, S2149"
m14n21419,T2689,-1,0,"S2150, S2152"
m14n21419,T2690,-1,2,S2151
m14n21419,T2691,-1,2,S2152
14n21472,T1212,-6,-3,S991
14n21472,T1211,-6,-1,"S991, S992"
14n21472,T1213,-6,1,"S993, S992"
14n21472,T1214,-6,3,S993
m14n21472,T2693,-8,-3,S2153
m14n21472,T2692,-8,-1,"S2154, S2153"
m14n21472,T2694,-8,1,"S2155, S2154"
m14n21472,T2695,-8,3,S2155
14n21881,T1217,-23,-6,S996
14n21881,T1216,-23,-4,"S995, S996"
14n21881,T1215,-23,-2,"S995, S994"
14n21881,T1218,-23,0,"S994, S997"
14n21881,T1219,-23,2,"S997, S998"
14n21881,T1220,-23,4,"S999, S998"
14n21881,T1221,-23,6,S999
m14n21881,T2696,9,-2,S2156
m14n21881,T2697,9,0,"S2156, S2157"
m14n21881,T2698,9,2,S2157
14n22172,T1223,-10,-3,S1000
14n22172,T1222,-10,-1,"S1001, S1000"
14n22172,T1224,-10,1,"S1001, S1002"
14n22172,T1225,-10,3,S1002
m14n22172,T2700,-4,-3,S2158
m14n22172,T2699,-4,-1,"S2158, S2159"
m14n22172,T2701,-4,1,"S2160, S2159"
m14n22172,T2702,-4,3,S2160
15n40180,T1283,-8,-3,S1041
15n40180,T1282,-8,-1,"S1041, S1042"
15n40180,T1284,-8,1,"S1043, S1042"
15n40180,T1285,-8,3,S1043
m15n40180,T2740,-6,-3,S2185
m15n40180,T2739,-6,-1,"S2186, S2185"
m15n40180,T2741,-6,1,"S2186, S2187"
m15n40180,T2742,-6,3,S2187
15n40184,T1288,-12,-3,S1044
15n40184,T1289,-12,-3,S1045
15n40184,T1286,-12,-1,"S1047, S1045"
15n40184,T1287,-12,-1,"S1046, S1044"
15n40184,T1290,-12,1,"S1048, S1047"
15n40184,T1291,-12,1,"S1046, S1049"
15n40184,T1292,-12,3,S1048
15n40184,T1293,-12,3,S1049
m15n40184,T2745,-2,-3,S2188
m15n40184,T2746,-2,-3,S2189
m15n40184,T2743,-2,-1,"S2191, S2188"
m15n40184,T2744,-2,-1,"S2190, S2189"
m15n40184,T2747,-2,1,"S2192, S2190"
m15n40184,T2748,-2,1,"S2193, S2191"
m15n40184,T2749,-2,3,S2193
m15n40184,T2750,-2,3,S2192
15n40211,T1295,-23,-4,S1051
15n40211,T1294,-23,-2,"S1050, S1051"
15n40211,T1297,-23,0,S1052
15n40211,T1298,-23,2,"S1052, S1053"
15n40211,T1299,-23,4,S1053
m15n40211,T2751,9,-2,S2194
m15n40211,T2752,9,0,"S2195, S2194"
m15n40211,T2753,9,2,S2195
15n40214,T1301,-19,-4,S1055
15n40214,T1300,-19,-2,"S1054, S1055"
15n40214,T1302,-19,0,"S1054, S1056"
15n40214,T1303,-19,2,"S1056, S1057"
15n40214,T1304,-19,4,S1057
m15n40214,T2754,5,-2,S2196
m15n40214,T2755,5,0,"S2196, S2197"
m15n40214,T2756,5,2,S2197
15n41127,T1306,-8,-3,S1058
15n41127,T1305,-8,-1,"S1058, S1059"
15n41127,T1307,-8,1,"S1060, S1059"
15n41127,T1308,-8,3,S1060
m15n41127,T2758,-6,-3,S2198
m15n41127,T2757,-6,-1,"S2198, S2199"
m15n41127,T2759,-6,1,"S2200, S2199"
m15n41127,T2760,-6,3,S2200
15n41131,T1310,-15,-4,S1062
15n41131,T1311,-15,-4,S1063
15n41131,T1309,-15,-2,"S1062, S1063, S1061"
15n41131,T1312,-15,0,"S1064, S1061"
15n41131,T1313,-15,2,"S1064, S1065, S1066"
15n41131,T1314,-15,4,S1066
15n41131,T1315,-15,4,S1065
m15n41131,T2761,1,-2,S2201
m15n41131,T2762,1,0,"S2202, S2201"
m15n41131,T2763,1,2,S2202
15n41189,T1317,-16,-3,S1067
15n41189,T1316,-16,-1,"S1067, S1068"
15n41189,T1318,-16,1,"S1069, S1068"
15n41189,T1319,-16,3,S1069
m15n41189,T2765,2,-3,S2203
m15n41189,T2764,2,-1,"S2203, S2204"
m15n41189,T2766,2,1,"S2205, S2204"
m15n41189,T2767,2,3,S2205
15n45482,T1320,-11,-2,S1070
15n45482,T1321,-11,0,"S1070, S1071"
15n45482,T1322,-11,2,S1071
m15n45482,T2768,-3,-2,S2206
m15n45482,T2769,-3,0,"S2207, S2206"
m15n45482,T2770,-3,2,S2207
15n47800,T1325,-12,-3,S1072
15n47800,T1326,-12,-3,S1073
15n47800,T1323,-12,-1,"S1074, S1072"
15n47800,T1324,-12,-1,"S1075, S1073"
15n47800,T1327,-12,1,"S1076, S1074"
15n47800,T1328,-12,1,"S1077, S1075"
15n47800,T1329,-12,3,S1077
15n47800,T1330,-12,3,S1076
m15n47800,T2773,-2,-3,S2209
m15n47800,T2774,-2,-3,S2208
m15n47800,T2771,-2,-1,"S2208, S2210"
m15n47800,T2772,-2,-1,"S2211, S2209"
m15n47800,T2775,-2,1,"S2211, S2213"
m15n47800,T2776,-2,1,"S2210, S2212"
m15n47800,T2777,-2,3,S2213
m15n47800,T2778,-2,3,S2212
15n49058,T1331,-15,-2,S1078
15n49058,T1332,-15,0,"S1079, S1078"
15n49058,T1333,-15,2,S1079
m15n49058,T2779,1,-2,S2214
m15n49058,T2780,1,0,"S2214, S2215"
m15n49058,T2781,1,2,S2215
15n51709,T1335,-4,-3,S1080
15n51709,T1334,-4,-1,"S1080, S1081"
15n51709,T1336,-4,1,"S1082, S1081"
15n51709,T1337,-4,3,S1082
m15n51709,T2783,-10,-3,S2216
m15n51709,T2782,-10,-1,"S2216, S2217"
m15n51709,T2784,-10,1,"S2218, S2217"
m15n51709,T2785,-10,3,S2218
15n52931,T1338,-19,-2,S1083
15n52931,T1339,-19,0,"S1083, S1084"
15n52931,T1340,-19,2,S1084
m15n52931,T2786,5,-2,S2219
m15n52931,T2787,5,0,"S2220, S2219"
m15n52931,T2788,5,2,S2220
15n52940,T1342,-19,-4,S1086
15n52940,T1341,-19,-2,"S1085, S1086"
15n52940,T1343,-19,0,"S1087, S1085"
15n52940,T1344,-19,2,"S1087, S1088"
15n52940,T1345,-19,4,S1088
m15n52940,T2789,5,-2,S2221
m15n52940,T2790,5,0,"S2221, S2222"
m15n52940,T2791,5,2,S2222
15n52944,T1347,-12,-3,S1089
15n52944,T1346,-12,-1,"S1089, S1090"
15n52944,T1348,-12,1,"S1091, S1090"
15n52944,T1349,-12,3,S1091
m15n52944,T2793,-2,-3,S2223
m15n52944,T2792,-2,-1,"S2224, S2223"
m15n52944,T2794,-2,1,"S2224, S2225"
m15n52944,T2795,-2,3,S2225
15n53218,T1350,-15,-2,S1092
15n53218,T1351,-15,-2,S1093
15n53218,T1352,-15,0,"S1092, S1095"
15n53218,T1353,-15,0,"S1094, S1093"
15n53218,T1354,-15,2,S1094
15n53218,T1355,-15,2,S1095
m15n53218,T2796,1,-2,S2226
m15n53218,T2797,1,-2,S2227
m15n53218,T2798,1,0,"S2228, S2227"
m15n53218,T2799,1,0,"S2229, S2226"
m15n53218,T2800,1,2,S2229
m15n53218,T2801,1,2,S2228
15n56026,T1358,-8,-3,S1096
15n56026,T1357,-8,-1,"S1097, S1096"
15n56026,T1360,-8,1,"S1098, S1099"
15n56026,T1361,-8,3,S1099
m15n56026,T2803,-6,-3,S2230
m15n56026,T2802,-6,-1,"S2230, S2231"
m15n56026,T2804,-6,1,"S2231, S2232"
m15n56026,T2805,-6,3,S2232
15n56079,T1363,-15,-4,S1101
15n56079,T1362,-15,-2,"S1101, S1100"
15n56079,T1364,-15,0,S1102
15n56079,T1366,-15,2,"S1102, S1103"
15n56079,T1367,-15,4,S1103
m15n56079,T2806,1,-2,S2233
m15n56079,T2807,1,0,"S2233, S2234"
m15n56079,T2808,1,2,S2234
15n59005,T1369,-8,-3,S1104
15n59005,T1368,-8,-1,"S1105, S1104"
15n59005,T1370,-8,1,"S1105, S1106"
15n59005,T1371,-8,3,S1106
m15n59005,T2810,-6,-3,S2235
m15n59005,T2809,-6,-1,"S2235, S2236"
m15n59005,T2811,-6,1,"S2237, S2236"
m15n59005,T2812,-6,3,S2237
15n124802,T1266,-17,-4,S1030
15n124802,T1265,-17,-2,"S1030, S1029"
15n124802,T1267,-17,0,"S1031, S1029"
15n124802,T1268,-17,2,"S1032, S1031"
15n124802,T1269,-17,4,S1032
m15n124802,T2724,3,-2,S2175
m15n124802,T2725,3,0,"S2176, S2175"
m15n124802,T2726,3,2,S2176
15n124988,T1270,-17,-2,S1033
15n124988,T1271,-17,0,"S1034, S1033"
15n124988,T1272,-17,2,S1034
m15n124988,T2727,3,-2,S2177
m15n124988,T2728,3,0,"S2177, S2178"
m15n124988,T2729,3,2,S2178
15n127271,T1273,-13,-2,S1035
15n127271,T1274,-13,0,"S1036, S1035"
15n127271,T1275,-13,2,S1036
m15n127271,T2730,-1,-2,S2179
m15n127271,T2731,-1,0,"S2180, S2179"
m15n127271,T2732,-1,2,S2180
15n130933,T1276,-3,-2,S1037
15n130933,T1277,-3,-2,S1038
15n130933,T1278,-3,0,"S1040, S1038"
15n130933,T1279,-3,0,"S1037, S1039"
15n130933,T1280,-3,2,S1039
15n130933,T1281,-3,2,S1040
m15n130933,T2733,-11,-2,S2181
m15n130933,T2734,-11,-2,S2182
m15n130933,T2735,-11,0,"S2182, S2184"
m15n130933,T2736,-11,0,"S2181, S2183"
m15n130933,T2737,-11,2,S2183
m15n130933,T2738,-11,2,S2184
16n207543,T1372,-3,-2,S1107
16n207543,T1373,-3,0,"S1108, S1107"
16n207543,T1374,-3,2,S1108
m16n207543,T2813,-11,-2,S2238
m16n207543,T2814,-11,0,"S2238, S2239"
m16n207543,T2815,-11,2,S2239
16n226759,T1375,-13,-2,S1110
16n226759,T1376,-13,-2,S1109
16n226759,T1377,-13,0,"S1111, S1109"
16n226759,T1378,-13,0,"S1110, S1112"
16n226759,T1379,-13,2,S1112
16n226759,T1380,-13,2,S1111
m16n226759,T2816,-1,-2,S2241
m16n226759,T2817,-1,-2,S2240
m16n226759,T2818,-1,0,"S2242, S2240"
m16n226759,T2819,-1,0,"S2241, S2243"
m16n226759,T2820,-1,2,S2242
m16n226759,T2821,-1,2,S2243
16n245346,T1381,-3,-2,S1113
16n245346,T1382,-3,0,"S1114, S1113"
16n245346,T1383,-3,2,S1114
m16n245346,T2822,-11,-2,S2244
m16n245346,T2823,-11,0,"S2244, S2245"
m16n245346,T2824,-11,2,S2245
16n245347,T1384,-9,-2,S1116
16n245347,T1385,-9,-2,S1115
16n245347,T1386,-9,0,"S1116, S1118"
16n245347,T1387,-9,0,"S1115, S1117"
16n245347,T1388,-9,2,S1117
16n245347,T1389,-9,2,S1118
m16n245347,T2825,-5,-2,S2247
m16n245347,T2826,-5,-2,S2246
m16n245347,T2827,-5,0,"S2247, S2248"
m16n245347,T2828,-5,0,"S2246, S2249"
m16n245347,T2829,-5,2,S2248
m16n245347,T2830,-5,2,S2249
16n246031,T1390,-5,-2,S1120
16n246031,T1391,-5,-2,S1119
16n246031,T1392,-5,0,"S1122, S1119"
16n246031,T1393,-5,0,"S1120, S1121"
16n246031,T1394,-5,2,S1121
16n246031,T1395,-5,2,S1122
m16n246031,T2831,-9,-2,S2250
m16n246031,T2832,-9,-2,S2251
m16n246031,T2833,-9,0,"S2250, S2252"
m16n246031,T2834,-9,0,"S2253, S2251"
m16n246031,T2835,-9,2,S2252
m16n246031,T2836,-9,2,S2253
16n246032,T1396,-7,-2,S1123
16n246032,T1397,-7,0,"S1123, S1124"
16n246032,T1398,-7,2,S1124
m16n246032,T2837,-7,-2,S2254
m16n246032,T2838,-7,0,"S2254, S2255"
m16n246032,T2839,-7,2,S2255
16n765768,T1399,-15,-2,S1125
16n765768,T1400,-15,0,"S1126, S1125"
16n765768,T1401,-15,2,S1126
m16n765768,T2840,1,-2,S2256
m16n765768,T2841,1,0,"S2256, S2257"
m16n765768,T2842,1,2,S2257
17?,T1403,-25,-4,S1128
17?,T1402,-25,-2,"S1128, S1127"
17?,T1405,-25,0,S1127
17?,T1406,-25,2,"S1130, S1129"
17?,T1407,-25,4,S1130
m17?,T2843,11,-2,S2258
m17?,T2844,11,0,"S2258, S2259"
m17?,T2845,11,2,S2259
